Position (um),2H Intensity (a.u.),3H Intensity (a.u.),Wavenumber (cm^-1),2H Amplitude (a.u.),2H Phase (deg),3H Amplitude (a.u.),3H Phase (deg)
0,0,0,23291.77856,0.0014978716,-35.91455255,0.0004593512,153.2486882
0,0,0,23292.5415,0.0015383986,-33.0105989,0.0004831933,155.5809294
0,0,0,23293.30444,0.0015660345,-29.54087719,0.000508515,159.6545277
0,0,0,23294.06738,0.0015701639,-25.81026198,0.0005256031,165.061884
0,0,0,23294.83032,0.0015500142,-22.30184766,0.0005302132,171.0297196
0,0,0,23295.59326,0.0015151959,-19.31178507,0.0005235335,177.0524529
0,0,0,23296.3562,0.0014755137,-16.70465804,0.0005075264,-176.8753758
0,0,0,23297.11914,0.0014286525,-14.11078402,0.0004800818,-170.5317009
0,0,0,23297.88208,0.0013599365,-11.54053821,0.0004349928,-164.1467687
0,0,0,23298.64502,0.0012585951,-9.907742162,0.0003680716,-159.2567721
0,0,0,23299.40796,0.001140224,-11.00707698,0.0002876022,-160.0353494
0,0,0,23300.1709,0.0010582974,-16.22321381,0.0002300617,-173.6464394
0,0,0,23300.93384,0.0010741327,-23.40246861,0.0002504467,166.5165801
0,0,0,23301.69678,0.0011842793,-27.46375268,0.000329459,160.3862218
0,0,0,23302.45972,0.0013154741,-26.60916021,0.0004053663,165.2407001
0,0,0,23303.22266,0.001394508,-22.70998869,0.0004434026,174.0801496
0,0,0,23303.9856,0.0013900351,-18.49436803,0.0004334947,-177.4707716
0,0,0,23304.74854,0.0013226899,-16.54074083,0.000388321,-173.3882868
0,0,0,23305.51147,0.0012601391,-18.44032093,0.0003470679,-177.4574499
0,0,0,23306.27441,0.0012794499,-22.72197139,0.0003607169,173.4556845
0,0,0,23307.03735,0.0013958762,-25.2054014,0.0004321982,170.1191581
0,0,0,23307.80029,0.0015507141,-23.77527102,0.0005155686,174.6966706
0,0,0,23308.56323,0.0016759701,-19.41185154,0.0005727112,-176.5347255
0,0,0,23309.32617,0.0017376902,-13.89176458,0.0005885674,-166.77929
0,0,0,23310.08911,0.0017389987,-8.567017072,0.0005679316,-158.2515045
0,0,0,23310.85205,0.0017043857,-4.047823266,0.0005301072,-152.357451
0,0,0,23311.61499,0.0016568687,-0.1944497791,0.0004985964,-149.0428384
0,0,0,23312.37793,0.0016010576,3.484820394,0.0004846418,-146.2816822
0,0,0,23313.14087,0.0015255555,7.157214995,0.000478216,-141.7819082
0,0,0,23313.90381,0.001421539,10.29218917,0.0004594237,-135.1402685
0,0,0,23314.66675,0.0012995863,11.88601658,0.0004153796,-127.7541794
0,0,0,23315.42969,0.0011900721,11.24865724,0.0003476062,-122.1512708
0,0,0,23316.19263,0.0011219459,9.053868213,0.0002726158,-122.1075089
0,0,0,23316.95557,0.0010937892,7.18157479,0.0002195604,-131.4014835
0,0,0,23317.71851,0.0010734056,6.72433785,0.0002119871,-145.4848987
0,0,0,23318.48145,0.0010301535,6.872485563,0.0002351101,-153.5859109
0,0,0,23319.24438,0.0009627364,5.659692411,0.0002591486,-155.3754171
0,0,0,23320.00732,0.0009038731,1.435615678,0.0002724202,-155.1510461
0,0,0,23320.77026,0.000898378,-5.05244288,0.0002791768,-155.6184502
0,0,0,23321.5332,0.0009608926,-10.42829823,0.0002894907,-157.1332343
0,0,0,23322.29614,0.0010635729,-12.41087557,0.000309783,-158.2749049
0,0,0,23323.05908,0.0011700257,-11.33097466,0.0003387562,-157.5716659
0,0,0,23323.82202,0.0012594497,-8.314311481,0.0003706611,-154.6206092
0,0,0,23324.58496,0.0013240857,-4.106335353,0.0003996055,-149.7361651
0,0,0,23325.3479,0.0013583614,0.9543028869,0.0004208088,-143.385811
0,0,0,23326.11084,0.0013541809,6.558157164,0.0004304563,-136.043616
0,0,0,23326.87378,0.0013062603,12.12434858,0.0004262733,-128.2520547
0,0,0,23327.63672,0.0012217806,16.79750962,0.0004089021,-120.6357345
0,0,0,23328.39966,0.0011241729,19.8614291,0.0003826476,-113.7346992
0,0,0,23329.1626,0.0010414281,21.59019462,0.0003538605,-107.6149617
0,0,0,23329.92554,0.0009798141,23.66677604,0.0003265006,-101.4960162
0,0,0,23330.68848,0.0009094777,27.8350562,0.000297899,-94.00649985
0,0,0,23331.45142,0.0007847799,34.08777916,0.000259657,-84.06519476
0,0,0,23332.21436,0.0005779417,39.64009862,0.0002034561,-71.32956469
0,0,0,23332.97729,0.0003129197,31.70570506,0.000126434,-55.61703362
0,0,0,23333.74023,0.0002601698,-33.49482921,0.000033413,-29.85612599
0,0,0,23334.50317,0.0005720815,-51.59355743,6.812356605E-05,146.8819296
0,0,0,23335.26611,0.0008974791,-44.10050054,0.0001619196,167.5445355
0,0,0,23336.02905,0.0011439523,-32.16176631,0.000238638,-175.15149
0,0,0,23336.79199,0.001283079,-19.92183796,0.0002920985,-159.4818428
0,0,0,23337.55493,0.0013236218,-9.109035538,0.0003235588,-145.6239871
0,0,0,23338.31787,0.0013052619,-0.5385276632,0.0003408983,-133.5242606
0,0,0,23339.08081,0.0012776916,6.238758256,0.0003538298,-122.2606851
0,0,0,23339.84375,0.0012650602,13.11873908,0.0003667037,-110.1213083
0,0,0,23340.60669,0.0012459785,22.12149102,0.0003751936,-95.56397993
0,0,0,23341.36963,0.0011747835,33.95993209,0.0003703868,-77.91314395
0,0,0,23342.13257,0.0010175144,48.17502572,0.0003454701,-57.11966382
0,0,0,23342.89551,0.0007707249,63.7976504,0.0002997066,-33.19908196
0,0,0,23343.65845,0.0004616936,79.26038088,0.0002388961,-5.783428063
0,0,0,23344.42139,0.0001404518,85.79099621,0.0001735247,26.31882873
0,0,0,23345.18433,0.0001577832,-45.99866515,0.0001158073,65.67884639
0,0,0,23345.94727,0.000361573,-37.41789818,0.000075962,115.6317378
0,0,0,23346.71021,0.0004636493,-24.02929649,5.607729509E-05,174.3380814
0,0,0,23347.47314,0.0004664343,-13.00626659,4.789059294E-05,-125.4086258
0,0,0,23348.23608,0.0004019966,-7.942055056,4.758769858E-05,-65.09571318
0,0,0,23348.99902,0.0003257631,-13.13854154,5.893181912E-05,-12.76536266
0,0,0,23349.76196,0.0002943596,-28.15998476,7.978658529E-05,23.83231971
0,0,0,23350.5249,0.0003158439,-43.38418987,0.0001065096,48.50905198
0,0,0,23351.28784,0.0003690501,-55.204637,0.0001395567,67.12762972
0,0,0,23352.05078,0.0004656429,-63.66366036,0.0001794683,84.19589925
0,0,0,23352.81372,0.0006204198,-65.58371085,0.0002221932,102.1679444
0,0,0,23353.57666,0.0008097699,-60.20405549,0.0002590467,121.7545498
0,0,0,23354.3396,0.0009856777,-49.59702543,0.0002799605,142.9042615
0,0,0,23355.10254,0.0011009923,-35.91527353,0.0002771159,165.5307489
0,0,0,23355.86548,0.0011237338,-20.67710503,0.0002476882,-170.0209341
0,0,0,23356.62842,0.0010438587,-4.971043333,0.000195616,-142.1794553
0,0,0,23357.39136,0.0008741759,10.24790791,0.0001341216,-105.4674498
0,0,0,23358.1543,0.0006458224,23.81196343,0.000096565,-46.88405714
0,0,0,23358.91724,0.0003996436,33.50287911,0.0001224947,13.58608266
0,0,0,23359.68018,0.0001779509,30.97030519,0.0001781406,48.31244402
0,0,0,23360.44312,7.951168682E-05,-47.31917388,0.0002324342,70.02414094
0,0,0,23361.20605,0.0001939549,-89.02567177,0.0002796496,85.72997315
0,0,0,23361.96899,0.000321511,-95.5408164,0.0003215056,98.28310532
0,0,0,23362.73193,0.0004613616,-96.52697641,0.0003594699,109.3491254
0,0,0,23363.49487,0.0006181069,-93.70055534,0.0003918485,119.8679371
0,0,0,23364.25781,0.0007779435,-87.92860402,0.0004148289,130.0779697
0,0,0,23365.02075,0.0009205926,-80.42905538,0.0004254869,139.7026956
0,0,0,23365.78369,0.0010300933,-72.28828431,0.0004241657,148.2425364
0,0,0,23366.54663,0.0010991145,-64.3141596,0.0004148814,155.2634939
0,0,0,23367.30957,0.0011289495,-57.08953132,0.000403719,160.6556273
0,0,0,23368.07251,0.0011280851,-51.04537934,0.0003961732,164.7751106
0,0,0,23368.83545,0.0011109438,-46.44179987,0.0003951249,168.3353516
0,0,0,23369.59839,0.0010955799,-43.16798827,0.0004006168,172.1233113
0,0,0,23370.36133,0.0010969693,-40.47247168,0.0004106334,176.8077121
0,0,0,23371.12427,0.0011164438,-37.0973385,0.0004213766,-177.1109651
0,0,0,23371.88721,0.0011365479,-32.00525535,0.0004271517,-169.3556038
0,0,0,23372.65015,0.0011284535,-24.97521484,0.0004211229,-159.9422547
0,0,0,23373.41309,0.001065965,-16.58513004,0.0003972618,-149.1812432
0,0,0,23374.17603,0.0009369679,-8.025388356,0.0003525479,-137.625222
0,0,0,23374.93896,0.000749619,-1.322679173,0.0002882934,-126.0660849
0,0,0,23375.7019,0.0005362321,-0.6348469181,0.0002100419,-115.761045
0,0,0,23376.46484,0.0003654101,-15.02349392,0.0001263386,-109.7584978
0,0,0,23377.22778,0.0003425521,-44.86678344,5.062477495E-05,-125.726976
0,0,0,23377.99072,0.0004465654,-62.23269603,0.000054947,148.033657
0,0,0,23378.75366,0.0005707292,-67.15786125,0.0001198886,135.2907313
0,0,0,23379.5166,0.0006858946,-67.99546005,0.0001849222,138.8326088
0,0,0,23380.27954,0.0008014142,-67.20330132,0.0002459276,146.1281204
0,0,0,23381.04248,0.0009232269,-64.63524638,0.00029892,155.3776928
0,0,0,23381.80542,0.0010384839,-60.10758132,0.0003372778,165.7029704
0,0,0,23382.56836,0.0011244777,-54.30120382,0.0003547093,176.0338868
0,0,0,23383.3313,0.0011672661,-48.51296327,0.0003496605,-175.1262967
0,0,0,23384.09424,0.0011761737,-44.1205159,0.0003297957,-169.7231526
0,0,0,23384.85718,0.0011862987,-41.77896733,0.0003146111,-169.1665174
0,0,0,23385.62012,0.0012395701,-40.39650969,0.0003278762,-171.2550923
0,0,0,23386.38306,0.0013485887,-37.51262189,0.0003751829,-170.3199269
0,0,0,23387.146,0.0014822866,-31.50573105,0.0004380051,-163.7281031
0,0,0,23387.90894,0.0015900938,-22.48984489,0.0004928907,-152.619863
0,0,0,23388.67187,0.0016303005,-11.44394303,0.0005234659,-138.7798489
0,0,0,23389.43481,0.0015829144,0.5260884607,0.0005220737,-123.547307
0,0,0,23390.19775,0.0014514487,12.36243894,0.0004886642,-107.8810728
0,0,0,23390.96069,0.0012593718,22.9833026,0.0004291185,-92.59309972
0,0,0,23391.72363,0.0010437125,31.21222908,0.0003533492,-78.58461715
0,0,0,23392.48657,0.0008461315,36.02431502,0.000273492,-67.11779621
0,0,0,23393.24951,0.0006988676,37.61508646,0.0002024465,-60.00525147
0,0,0,23394.01245,0.0006055187,38.62169483,0.0001518859,-58.59714835
0,0,0,23394.77539,0.0005363288,42.63689117,0.0001260254,-59.65238373
0,0,0,23395.53833,0.0004528512,51.58634919,0.0001146065,-55.08677498
0,0,0,23396.30127,0.0003325153,66.78117648,0.0001027124,-40.02782873
0,0,0,23397.06421,0.0001789461,96.56062974,8.573767142E-05,-11.38479739
0,0,0,23397.82715,0.0001185844,-164.0167902,7.602847365E-05,35.7736985
0,0,0,23398.59009,0.0003013319,-108.3345243,9.5359496E-05,88.3215136
0,0,0,23399.35303,0.0005127683,-83.52465876,0.0001383045,126.7664585
0,0,0,23400.11597,0.0007001155,-63.43790522,0.0001865185,155.3871857
0,0,0,23400.87891,0.0008391993,-44.81623078,0.0002286928,179.3734145
0,0,0,23401.64185,0.000915282,-27.08958716,0.000258891,-159.2788722
0,0,0,23402.40479,0.0009240556,-10.38531316,0.0002751147,-139.9529346
0,0,0,23403.16772,0.0008727616,4.783373014,0.000278698,-122.5594128
0,0,0,23403.93066,0.0007800513,17.52889499,0.000273408,-107.156654
0,0,0,23404.6936,0.0006745638,26.65992046,0.0002640373,-93.71167937
0,0,0,23405.45654,0.0005908315,31.43896904,0.0002548294,-81.96822224
0,0,0,23406.21948,0.00055672,33.53858744,0.0002485235,-71.49928173
0,0,0,23406.98242,0.000573989,37.23220542,0.0002466602,-61.87450894
0,0,0,23407.74536,0.000619574,45.37980951,0.0002506313,-52.66335196
0,0,0,23408.5083,0.0006686507,57.9006644,0.0002618984,-43.20682661
0,0,0,23409.27124,0.0007063847,73.66666851,0.0002805371,-32.57094424
0,0,0,23410.03418,0.0007259744,91.65903507,0.0003034231,-19.96114524
0,0,0,23410.79712,0.0007241572,111.1111316,0.0003240667,-5.146951005
0,0,0,23411.56006,0.0006983138,131.3873263,0.0003342569,11.54038162
0,0,0,23412.323,0.0006456203,151.8524174,0.000326332,29.43012398
0,0,0,23413.08594,0.0005639871,171.7190388,0.0002952797,47.60157931
0,0,0,23413.84888,0.0004544019,-170.3004162,0.0002404885,64.59352964
0,0,0,23414.61182,0.0003248376,-157.1869994,0.0001676214,76.91900416
0,0,0,23415.37476,0.0002008588,-158.4506822,9.549251623E-05,71.39938497
0,0,0,23416.1377,0.0001615468,170.4959885,8.678440571E-05,29.51048865
0,0,0,23416.90063,0.0002407989,153.7456092,0.0001462283,18.40563739
0,0,0,23417.66357,0.0003335084,158.6582579,0.0002025528,27.60813316
0,0,0,23418.42651,0.0003921238,169.0895459,0.0002342998,40.89163467
0,0,0,23419.18945,0.0004061429,179.1276093,0.000237703,53.43262245
0,0,0,23419.95239,0.0003841236,-174.5912431,0.0002188877,62.21023665
0,0,0,23420.71533,0.0003517999,-174.7776573,0.0001932113,64.35330254
0,0,0,23421.47827,0.0003440893,178.8887686,0.0001812448,59.62104094
0,0,0,23422.24121,0.00037789,172.0343691,0.0001929387,54.01789401
0,0,0,23423.00415,0.0004392612,168.6833399,0.0002180805,52.54067451
0,0,0,23423.76709,0.0005126675,167.9324183,0.0002441228,54.03961872
0,0,0,23424.53003,0.0006001173,168.3936609,0.000269365,56.17364885
0,0,0,23425.29297,0.000712874,170.3216252,0.0003002643,58.46283172
0,0,0,23426.05591,0.0008537812,174.7249127,0.000341912,62.18268131
0,0,0,23426.81885,0.0010094298,-178.0330054,0.0003910263,68.543039
0,0,0,23427.58179,0.0011563739,-168.408551,0.0004378134,77.56688897
0,0,0,23428.34473,0.0012711282,-157.152106,0.0004720906,88.51955736
0,0,0,23429.10767,0.0013367635,-144.9352482,0.0004873838,100.5862482
0,0,0,23429.87061,0.0013450955,-132.2258052,0.0004818072,113.1911117
0,0,0,23430.63354,0.0012954669,-119.2712795,0.0004566944,126.0914293
0,0,0,23431.39648,0.0011917211,-106.1135597,0.0004143106,139.381149
0,0,0,23432.15942,0.0010393314,-92.60681325,0.0003561687,153.4474819
0,0,0,23432.92236,0.0008442968,-78.3886108,0.000283099,168.9886359
0,0,0,23433.6853,0.0006142442,-62.59384268,0.0001970886,-172.4283703
0,0,0,23434.44824,0.0003618491,-42.00033731,0.0001050911,-144.0206412
0,0,0,23435.21118,0.0001325596,11.37718102,5.159541657E-05,-56.91061422
0,0,0,23435.97412,0.0002346332,116.9625808,0.0001188228,11.30793819
0,0,0,23436.73706,0.0004799304,144.9866494,0.0001993162,35.872977
0,0,0,23437.5,0.0007108297,162.1657593,0.0002661229,52.78387838
0,0,0,23438.26294,0.0009096382,176.8447912,0.0003166762,66.64792431
0,0,0,23439.02588,0.0010665342,-169.3080511,0.000353185,78.81955354
0,0,0,23439.78882,0.0011714676,-155.6849131,0.0003780397,90.25301274
0,0,0,23440.55176,0.0012133303,-142.0775144,0.000390431,101.7335932
0,0,0,23441.3147,0.0011829008,-128.5985711,0.0003860681,113.6092707
0,0,0,23442.07764,0.0010782927,-115.748824,0.0003603108,125.567146
0,0,0,23442.84058,0.0009109302,-104.6411211,0.000312553,136.4699055
0,0,0,23443.60352,0.0007108816,-97.53114655,0.0002499286,143.9313668
0,0,0,23444.36646,0.0005316681,-98.30217438,0.0001901642,143.7583833
0,0,0,23445.12939,0.0004407069,-108.0991944,0.0001596178,134.0117725
0,0,0,23445.89233,0.0004448974,-115.5947727,0.0001656883,125.9949002
0,0,0,23446.65527,0.0004606372,-112.6093162,0.000179369,128.5333962
0,0,0,23447.41821,0.0004199406,-101.8523738,0.0001747562,138.2793147
0,0,0,23448.18115,0.0003040027,-85.82217487,0.0001441996,150.9924746
0,0,0,23448.94409,0.000129523,-58.5116184,9.267272573E-05,163.1907941
0,0,0,23449.70703,0.000101233,87.86172907,3.303918745E-05,163.8714001
0,0,0,23450.46997,0.000296494,120.7452144,2.848455929E-05,42.36241515
0,0,0,23451.23291,0.0004580816,136.571922,6.926058551E-05,35.60615681
0,0,0,23451.99585,0.0005653597,147.2139782,9.797012308E-05,34.15791205
0,0,0,23452.75879,0.000630432,152.8188584,0.0001293594,28.75046109
0,0,0,23453.52173,0.0006942599,153.8418051,0.0001809597,25.92936693
0,0,0,23454.28467,0.0008009104,153.4288863,0.0002509662,29.91513545
0,0,0,23455.04761,0.0009567418,155.3429546,0.0003232967,38.80263663
0,0,0,23455.81055,0.0011286265,160.5120127,0.0003810782,49.74904482
0,0,0,23456.57349,0.0012756136,167.7560788,0.0004136369,60.53862152
0,0,0,23457.33643,0.0013713653,175.5278141,0.0004205173,69.33256541
0,0,0,23458.09937,0.0014120515,-177.4773257,0.0004135879,74.6575928
0,0,0,23458.8623,0.0014159523,-172.1546509,0.0004141533,76.40395018
0,0,0,23459.62524,0.0014154479,-168.7238145,0.0004397602,77.04858397
0,0,0,23460.38818,0.0014407387,-166.4668911,0.0004887783,79.8607157
0,0,0,23461.15112,0.0015024025,-164.0510867,0.0005439078,85.86935125
0,0,0,23461.91406,0.0015876122,-160.4249999,0.0005874479,94.20671416
0,0,0,23462.677,0.0016722946,-155.3007518,0.000609546,103.6378829
0,0,0,23463.43994,0.001734702,-148.908841,0.0006087453,113.2089273
0,0,0,23464.20288,0.001760772,-141.6024634,0.0005891969,122.3632893
0,0,0,23464.96582,0.0017428467,-133.6588141,0.0005568015,130.9230033
0,0,0,23465.72876,0.0016764446,-125.2617397,0.0005158974,138.9883794
0,0,0,23466.4917,0.0015583754,-116.5806507,0.0004679659,146.7330624
0,0,0,23467.25464,0.0013874171,-107.9005012,0.0004126905,154.1555099
0,0,0,23468.01758,0.0011671541,-99.82552568,0.0003501314,160.8741611
0,0,0,23468.78052,0.0009101802,-93.72690381,0.0002824612,165.9126827
0,0,0,23469.54346,0.0006450805,-93.02878834,0.0002150009,167.21499
0,0,0,23470.3064,0.0004361268,-106.0345969,0.0001580089,160.7551361
0,0,0,23471.06934,0.0003985224,-134.4123133,0.0001292483,143.1183288
0,0,0,23471.83228,0.0005161018,-149.7517013,0.0001396144,124.9917071
0,0,0,23472.59521,0.0006455367,-150.0577347,0.0001702517,118.5647255
0,0,0,23473.35815,0.0007195712,-144.614151,0.0001983158,120.9783893
0,0,0,23474.12109,0.0007234268,-137.966998,0.0002120153,127.6535766
0,0,0,23474.88403,0.0006691226,-132.7503212,0.0002071125,135.7299752
0,0,0,23475.64697,0.0005870486,-131.0331638,0.0001852278,142.9056327
0,0,0,23476.40991,0.0005151469,-133.664478,0.0001537657,146.5126607
0,0,0,23477.17285,0.0004753414,-138.4183828,0.0001252256,143.8290941
0,0,0,23477.93579,0.0004531824,-141.6359647,0.0001112705,136.3527813
0,0,0,23478.69873,0.0004169215,-143.0395423,0.0001095725,131.8985924
0,0,0,23479.46167,0.0003538097,-146.6355035,0.000105918,133.8677524
0,0,0,23480.22461,0.0002921603,-159.4365832,9.080446454E-05,139.0791752
0,0,0,23480.98755,0.0002968314,179.5337872,6.504327929E-05,141.41417
0,0,0,23481.75049,0.0003725922,167.9596422,3.995487353E-05,127.8985394
0,0,0,23482.51343,0.0004469521,167.9069262,3.447950872E-05,95.26517068
0,0,0,23483.27637,0.0004639381,172.2359015,3.694045997E-05,84.23934287
0,0,0,23484.03931,0.0004031476,174.1286587,2.126069645E-05,84.21722732
0,0,0,23484.80225,0.0002996668,160.708526,2.378480812E-05,-54.81980017
0,0,0,23485.56519,0.000326175,122.8563506,9.373627054E-05,-49.05250816
0,0,0,23486.32812,0.0005682432,107.2904665,0.0001827201,-34.01157816
0,0,0,23487.09106,0.0008807556,110.5432061,0.0002775482,-17.77454092
0,0,0,23487.854,0.0011772861,119.6058692,0.0003635573,-1.687100127
0,0,0,23488.61694,0.001408788,130.2208502,0.0004278531,13.45890702
0,0,0,23489.37988,0.001547758,140.5266443,0.0004628387,26.86963511
0,0,0,23490.14282,0.0015909647,149.2307992,0.0004692687,37.59195686
0,0,0,23490.90576,0.0015641221,155.1674481,0.0004581405,44.62464265
0,0,0,23491.6687,0.0015219754,157.5831195,0.0004492983,47.66991463
0,0,0,23492.43164,0.0015314076,157.1891725,0.0004622333,48.40082351
0,0,0,23493.19458,0.001629254,156.6108788,0.0005012869,49.93184752
0,0,0,23493.95752,0.0017922029,158.3087745,0.0005530042,54.04655923
0,0,0,23494.72046,0.0019608144,162.7104183,0.0005990151,60.41395274
0,0,0,23495.4834,0.0020816697,168.8584013,0.0006271352,67.83810104
0,0,0,23496.24634,0.0021294335,175.4996371,0.0006349316,75.15182452
0,0,0,23497.00928,0.0021113151,-178.4217457,0.0006288118,81.57725107
0,0,0,23497.77222,0.0020598714,-173.4715161,0.0006197784,87.01289505
0,0,0,23498.53516,0.0020129956,-169.4006688,0.000616085,92.19597095
0,0,0,23499.2981,0.0019856081,-165.1561868,0.0006164021,98.30806543
0,0,0,23500.06104,0.0019541337,-159.6153077,0.0006095215,106.1640967
0,0,0,23500.82397,0.0018705964,-152.4191039,0.0005808835,115.7884361
0,0,0,23501.58691,0.0016924786,-144.1749058,0.0005200494,126.5129215
0,0,0,23502.34985,0.0014063201,-136.4632637,0.0004253102,136.9913651
0,0,0,23503.11279,0.0010422725,-132.7153446,0.0003060563,144.3212452
0,0,0,23503.87573,0.0007003421,-141.5046926,0.0001882893,139.8488257
0,0,0,23504.63867,0.0006010489,-170.0746412,0.0001395234,107.171073
0,0,0,23505.40161,0.000795405,172.5824508,0.0001949994,85.29269081
0,0,0,23506.16455,0.0010214456,173.0681459,0.0002603531,87.9696719
0,0,0,23506.92749,0.0011399148,-179.9455186,0.0002902409,98.9170378
0,0,0,23507.69043,0.001116402,-171.8316657,0.0002751486,112.6792439
0,0,0,23508.45337,0.0009683883,-165.9706003,0.0002188487,127.5517413
0,0,0,23509.21631,0.0007538524,-166.7591875,0.0001321843,143.7139925
0,0,0,23509.97925,0.0005795662,178.9443461,3.042258022E-05,178.3720776
0,0,0,23510.74219,0.0005822325,154.0360015,8.582329097E-05,-27.86936191
0,0,0,23511.50513,0.0007553504,138.2874509,0.0001978756,-11.91243601
0,0,0,23512.26807,0.000992938,133.0960189,0.0003109618,-0.4217904259
0,0,0,23513.03101,0.0012507684,133.1003343,0.0004245951,10.49282713
0,0,0,23513.79395,0.0015171537,136.1389362,0.0005343181,21.8968702
0,0,0,23514.55688,0.0017727326,141.5433447,0.0006294901,34.09748628
0,0,0,23515.31982,0.0019813665,148.7788281,0.0006955857,46.91313974
0,0,0,23516.08276,0.0021011059,157.0802761,0.0007190141,59.82404231
0,0,0,23516.8457,0.0021015379,165.4302851,0.0006922339,71.99163157
0,0,0,23517.60864,0.001979465,172.4979887,0.0006180337,82.06556335
0,0,0,23518.37158,0.0017709025,176.4972527,0.0005133542,87.68549418
0,0,0,23519.13452,0.0015578291,175.4312862,0.0004142937,85.13741219
