131	0.000102738	1.56E-05
131.2	0.000102865	1.50E-05
131.4	0.000102839	1.48E-05
131.6	0.000102672	1.44E-05
131.8	0.000102259	1.43E-05
132	0.000101979	1.44E-05
132.2	0.00010202	1.43E-05
132.4	0.00010151	1.45E-05
132.6	0.000101138	1.48E-05
132.8	0.000101205	1.50E-05
133	0.000101703	1.49E-05
133.2	0.00010228	1.46E-05
133.4	0.000102575	1.47E-05
133.6	0.000102633	1.48E-05
133.8	0.000102719	1.47E-05
134	0.000103004	1.48E-05
134.2	0.000103277	1.48E-05
134.4	0.000103364	1.45E-05
134.6	0.000103127	1.42E-05
134.8	0.000102942	1.43E-05
135	0.000102809	1.47E-05
135.2	0.000102878	1.50E-05
135.4	0.000103074	1.49E-05
135.6	0.000102698	1.50E-05
135.8	0.000101839	1.54E-05
136	0.000101569	1.53E-05
136.2	0.000102108	1.51E-05
136.4	0.000102653	1.48E-05
136.6	0.000102766	0.000014273
136.8	0.00010269	1.44E-05
137	0.000103105	0.000014803
137.2	0.000103195	1.50E-05
137.4	0.000103029	1.51E-05
137.6	0.000102972	0.000015316
137.8	0.000103113	1.57E-05
138	0.000103137	1.60E-05
138.2	0.000102817	1.59E-05
138.4	0.000102593	1.52E-05
138.6	0.000102841	1.47E-05
138.8	0.000102876	1.49E-05
139	0.000102638	1.55E-05
139.2	0.000102662	1.57E-05
139.4	0.000102522	1.55E-05
139.6	0.000102358	1.55E-05
139.8	0.000102301	1.56E-05
140	0.000102262	1.59E-05
140.2	0.000102081	1.60E-05
140.4	0.000102035	1.59E-05
140.6	0.000102318	0.000015822
140.8	0.000102763	1.57E-05
141	0.000102952	1.58E-05
141.2	0.000102753	0.000015516
141.4	0.000102373	1.57E-05
141.6	0.000102253	1.64E-05
141.8	0.000102382	1.72E-05
142	0.000102283	1.73E-05
142.2	0.000101658	1.68E-05
142.4	0.000101362	1.59E-05
142.6	0.000101449	0.000015418
142.8	0.000101418	1.54E-05
143	0.000101398	1.55E-05
143.2	0.000101286	1.51E-05
143.4	0.000101321	1.48E-05
143.6	0.000101619	0.000014746
143.8	0.000101837	1.51E-05
144	0.000101804	1.55E-05
144.2	0.000101505	1.62E-05
144.4	0.00010123	1.63E-05
144.6	0.000101538	1.55E-05
144.8	0.000102281	1.44E-05
145	0.000102644	1.40E-05
145.2	0.000102776	1.42E-05
145.4	0.000102415	1.42E-05
145.6	0.000101459	1.40E-05
145.8	0.000100972	1.40E-05
146	0.000101426	1.42E-05
146.2	0.000102014	1.46E-05
146.4	0.000102403	0.000015548
146.6	0.000102869	1.60E-05
146.8	0.000103115	1.56E-05
147	0.000102653	1.51E-05
147.2	0.000102188	1.47E-05
147.4	0.000101703	1.46E-05
147.6	0.000101317	0.000015077
147.8	0.000101467	1.53E-05
148	0.000101723	1.51E-05
148.2	0.000101578	1.47E-05
148.4	0.000101506	1.45E-05
148.6	0.000101443	1.44E-05
148.8	0.000101421	1.40E-05
149	0.000100929	1.36E-05
149.2	0.000100538	1.31E-05
149.4	0.000100649	0.000012906
149.6	0.000101069	1.34E-05
149.8	0.000101332	1.44E-05
150	0.000101501	1.49E-05
150.2	0.000101809	0.000014592
150.4	0.000102346	1.41E-05
150.6	0.000102577	0.000014363
150.8	0.000102567	1.44E-05
151	0.000102803	1.44E-05
151.2	0.000102844	1.45E-05
151.4	0.000102621	1.48E-05
151.6	0.000102807	1.47E-05
151.8	0.000102927	1.48E-05
152	0.000102698	1.48E-05
152.2	0.000102512	1.50E-05
152.4	0.000102225	1.58E-05
152.6	0.000101942	1.65E-05
152.8	0.0001019	1.65E-05
153	0.000101797	1.59E-05
153.2	0.000101607	1.55E-05
153.4	0.00010145	1.55E-05
153.6	0.000101295	1.59E-05
153.8	0.000101165	1.61E-05
154	0.000101194	0.000016048
154.2	0.000101521	1.55E-05
154.4	0.00010172	1.49E-05
154.6	0.000101612	1.42E-05
154.8	0.000101167	1.39E-05
155	0.000100483	1.40E-05
155.2	0.000100286	1.44E-05
155.4	0.000100359	1.45E-05
155.6	0.00010075	0.000014241
155.8	0.000101277	1.41E-05
156	0.000101569	1.39E-05
156.2	0.00010141	1.35E-05
156.4	0.000101358	1.35E-05
156.6	0.000101481	1.43E-05
156.8	0.000101503	1.56E-05
157	0.000101371	1.62E-05
157.2	0.000101276	1.57E-05
157.4	0.000101018	0.000015079
157.6	0.000101112	1.48E-05
157.8	0.000101745	1.49E-05
158	0.000102235	1.51E-05
158.2	0.000102625	1.50E-05
158.4	0.000102613	1.53E-05
158.6	0.000102543	1.57E-05
158.8	0.000102696	1.56E-05
159	0.000102501	1.58E-05
159.2	0.000102114	1.61E-05
159.4	0.00010151	1.59E-05
159.6	0.000101111	1.50E-05
159.8	0.00010116	1.38E-05
160	0.000101475	1.35E-05
160.2	0.000101423	1.40E-05
160.4	0.000101288	1.45E-05
160.6	0.000101276	1.46E-05
160.8	0.000101366	1.44E-05
161	0.000101317	1.42E-05
161.2	0.0001012	1.45E-05
161.4	0.000100909	1.47E-05
161.6	0.000100965	1.48E-05
161.8	0.00010092	1.49E-05
162	0.000100843	1.52E-05
162.2	0.000100723	1.52E-05
162.4	0.000100962	1.50E-05
162.6	0.000101337	1.50E-05
162.8	0.000100918	1.48E-05
163	0.000100207	1.49E-05
163.2	0.000100148	1.52E-05
163.4	0.00010058	0.000015202
163.6	0.000100676	1.48E-05
163.8	0.000100319	1.43E-05
164	9.98E-05	1.37E-05
164.2	9.95E-05	1.42E-05
164.4	9.99E-05	1.51E-05
164.6	0.000100445	0.000015824
164.8	0.000100473	1.63E-05
165	0.000100351	0.00001591
165.2	0.000100481	1.59E-05
165.4	0.000100656	1.65E-05
165.6	0.000100774	1.71E-05
165.8	0.000101032	1.72E-05
166	0.000101334	1.67E-05
166.2	0.000101567	1.61E-05
166.4	0.000101649	1.56E-05
166.6	0.000101629	1.52E-05
166.8	0.000101608	1.49E-05
167	0.000101683	1.46E-05
167.2	0.000101668	1.48E-05
167.4	0.000101184	1.52E-05
167.6	0.000100659	1.52E-05
167.8	0.000100415	1.50E-05
168	0.000100398	1.46E-05
168.2	0.000100693	1.42E-05
168.4	0.000101204	1.42E-05
168.6	0.000101736	1.49E-05
168.8	0.000101961	1.61E-05
169	0.000101961	1.66E-05
169.2	0.000101999	1.60E-05
169.4	0.000102103	1.49E-05
169.6	0.000101906	1.43E-05
