Position (um),2H Intensity (a.u.),3H Intensity (a.u.),Wavenumber (cm^-1),2H Amplitude (a.u.),2H Phase (deg),3H Amplitude (a.u.),3H Phase (deg)
51.2,0.0001015491,0.000014647,195.3125,0.0001210287,-88.89686532,0.000039485,-23.1096902
51.4,0.0001011711,1.526965799E-05,196.0754395,0.0001311784,-64.70188094,2.521865602E-05,36.11548891
51.6,0.000100901,1.56288102E-05,196.8383789,0.0001457528,-40.53564043,2.713269204E-05,104.721127
51.8,0.0001013188,1.540191634E-05,197.6013184,0.0001635773,-16.76821741,3.543071451E-05,147.2395836
52,0.0001019583,1.507212324E-05,198.3642578,0.0001817205,6.605394218,3.928251225E-05,173.8606573
52.2,0.0001023906,1.469650111E-05,199.1271973,0.0001959179,29.66927645,3.673075614E-05,-170.2715119
52.4,0.0001027755,1.467255568E-05,199.8901367,0.0002014539,52.38474721,3.133319544E-05,-169.3283379
52.6,0.0001027183,1.454842997E-05,200.6530762,0.0001943652,74.47402449,3.313258873E-05,176.2859701
52.8,0.0001020441,1.394344662E-05,201.4160156,0.0001727283,95.23253916,4.755040815E-05,170.519663
53,0.0001016169,1.29214952E-05,202.1789551,0.0001379066,112.9304676,6.733955397E-05,178.4840402
53.2,0.0001015133,1.20382169E-05,202.9418945,9.642669846E-05,122.6756284,8.570665881E-05,-167.3242332
53.4,0.0001017072,1.274748271E-05,203.704834,6.634220912E-05,112.0310777,9.853717605E-05,-150.8272197
53.6,0.000101944,1.40603116E-05,204.4677734,7.540309474E-05,90.93674487,0.0001034517,-133.8655486
53.8,0.0001021135,1.481078005E-05,205.2307129,0.0001061478,92.66576216,9.96492571E-05,-117.7083017
54,0.0001022138,0.000014775,205.9936523,0.0001308026,106.9460439,8.801312837E-05,-103.8677951
54.2,0.0001023156,1.477256259E-05,206.7565918,0.0001394636,125.361363,7.143512799E-05,-95.02943243
54.4,0.0001020061,1.495024359E-05,207.5195313,0.0001303103,144.5910176,5.589946347E-05,-96.12072047
54.6,0.0001014,1.502921492E-05,208.2824707,0.0001064382,162.2984632,5.140360314E-05,-108.795659
54.8,0.0001012491,1.465439626E-05,209.0454102,0.000074964,174.725084,6.256341726E-05,-117.8061699
55,0.0001013697,0.000014339,209.8083496,4.740373984E-05,173.0589803,8.141709413E-05,-114.8425365
55.2,0.0001017733,1.47005492E-05,210.5712891,3.865136424E-05,153.8194553,0.0001005348,-104.4922375
55.4,0.0001021281,1.506944133E-05,211.3342285,4.334514732E-05,147.9422231,0.0001163874,-90.31562108
55.6,0.0001023771,1.510634427E-05,212.097168,4.189715629E-05,157.9837482,0.0001272342,-73.80390223
55.8,0.0001024711,1.529045948E-05,212.8601074,2.769215284E-05,173.232738,0.0001320293,-55.47959608
56,0.0001025925,0.00001605,213.6230469,0.000002984,149.159858,0.0001301298,-35.4467446
56.2,0.0001023848,1.639867652E-05,214.3859863,3.005265358E-05,40.97254349,0.0001214157,-13.5982421
56.4,0.0001023037,1.619049262E-05,215.1489258,6.216815488E-05,57.90021484,0.0001065755,10.35837158
56.6,0.0001024068,1.581127755E-05,215.9118652,8.925590235E-05,74.77257238,8.733934741E-05,37.00982058
56.8,0.00010229,1.541278993E-05,216.6748047,0.0001090038,89.40848617,6.650864396E-05,67.47213291
57,0.0001019522,1.478739674E-05,217.4377441,0.0001234234,100.9565867,4.766309199E-05,103.5161587
57.2,0.0001019249,1.436020558E-05,218.2006836,0.0001380922,110.0507851,3.410650187E-05,145.9261507
57.4,0.0001020485,1.421752976E-05,218.963623,0.000157823,119.1470807,0.000026138,-171.0525722
57.6,0.0001019751,1.425156318E-05,219.7265625,0.0001817709,130.6957917,1.987507619E-05,-139.9380486
57.8,0.0001018767,1.429373588E-05,220.489502,0.0002037739,145.3511513,1.422683827E-05,-139.9884855
58,0.0001020118,1.446325321E-05,221.2524414,0.0002164642,162.427116,2.050483224E-05,-164.1527722
58.2,0.0001023476,1.479238604E-05,222.0153809,0.0002145896,-179.1487243,3.865752414E-05,-156.7987159
58.4,0.0001028843,1.507355148E-05,222.7783203,0.0001965834,-160.5299861,5.974986239E-05,-136.4781351
58.6,0.0001029007,0.000015078,223.5412598,0.0001649934,-143.1513338,7.898154796E-05,-112.5693594
58.8,0.00010249,1.493364606E-05,224.3041992,0.0001263032,-129.3386432,9.30223868E-05,-87.39521006
59,0.0001022206,1.546692943E-05,225.0671387,9.067070605E-05,-123.1640615,9.979353424E-05,-61.66056383
59.2,0.0001021663,1.608958988E-05,225.8300781,7.033189954E-05,-127.3517332,9.867014371E-05,-35.56931037
59.4,0.0001022563,1.585105726E-05,226.5930176,6.802813752E-05,-131.0928792,9.04936946E-05,-9.060158604
59.6,0.0001022481,1.552762761E-05,227.355957,6.980548539E-05,-123.3929933,7.733056629E-05,18.22819603
59.8,0.000102066,1.571961287E-05,228.1188965,6.43638154E-05,-106.2173535,6.206347017E-05,47.18042161
60,0.0001019644,1.577642703E-05,228.8818359,4.986961856E-05,-81.23772599,4.799780312E-05,79.5244598
60.2,0.0001022696,1.516954749E-05,229.6447754,3.128755009E-05,-41.7185624,3.859064487E-05,117.1307522
60.4,0.0001027279,1.458547573E-05,230.4077148,2.411554595E-05,31.03012523,0.000036516,157.5482765
60.6,0.0001028449,0.000014548,231.1706543,3.830538572E-05,86.75185629,4.14944783E-05,-166.7875322
60.8,0.0001025803,1.453894514E-05,231.9335938,5.687819587E-05,114.3406714,5.102429614E-05,-138.2414151
61,0.0001025541,1.454024034E-05,232.6965332,7.48542924E-05,132.1561536,6.290208237E-05,-114.1632214
61.2,0.0001027903,1.463247197E-05,233.4594727,9.365338378E-05,146.6431838,7.537584822E-05,-92.15795803
61.4,0.0001025732,1.496541832E-05,234.2224121,0.0001142006,161.3315213,0.000086782,-71.1032367
61.6,0.0001022871,1.545109515E-05,234.9853516,0.0001344055,177.9891368,9.563560702E-05,-50.68178504
61.8,0.0001021597,1.551641634E-05,235.748291,0.0001499433,-163.0764227,0.0001008731,-30.9746069
62,0.0001024004,1.593241325E-05,236.5112305,0.0001564107,-142.2344208,0.0001020256,-12.27310303
62.2,0.0001026007,1.604831964E-05,237.2741699,0.0001510777,-119.973672,9.929486797E-05,4.966558697
62.4,0.0001023925,0.000015374,238.0371094,0.0001337642,-96.69772663,0.000093599,20.10372953
62.6,0.0001022712,1.481189632E-05,238.8000488,0.000106892,-72.67573764,0.000086663,32.34984352
62.8,0.000102243,1.461134633E-05,239.5629883,7.486184028E-05,-47.98788001,8.107073972E-05,41.17097702
63,0.0001017354,1.489149485E-05,240.3259277,4.297415313E-05,-22.20705662,7.973431898E-05,47.37337441
63.2,0.0001010646,1.566207541E-05,241.0888672,1.624012082E-05,8.459078402,8.418637102E-05,53.70729285
63.4,0.0001006322,1.626410702E-05,241.8518066,0.000004027,150.6073109,9.310672628E-05,62.9151485
63.6,0.0001005787,1.616249258E-05,242.6147461,0.000011968,-151.7179812,0.0001031672,75.70824596
63.8,0.0001008864,0.000015955,243.3776855,1.26060513E-05,-129.5772435,0.0001108276,91.30659643
64,0.0001013533,1.587933353E-05,244.140625,8.067757411E-06,-115.8301747,0.0001133715,108.5162727
64.2,0.0001014588,0.000015834,244.9035645,1.698772054E-06,-125.3190469,0.0001093862,126.0707153
64.4,0.0001016173,1.582988899E-05,245.6665039,5.787871343E-06,82.98111518,9.913955742E-05,142.4869353
64.6,0.0001019833,1.589385003E-05,246.4294434,1.674786951E-05,81.01723623,8.499255741E-05,155.7589405
64.8,0.0001020917,1.58265788E-05,247.1923828,3.437684102E-05,89.21652206,0.000071698,163.5828323
65,0.0001020752,1.512052502E-05,247.9553223,5.832623209E-05,103.7876373,6.509664269E-05,166.3499178
65.2,0.0001024792,1.459436209E-05,248.7182617,8.529424876E-05,121.6473375,6.661657883E-05,170.5438453
65.4,0.0001028547,1.494452037E-05,249.4812012,0.0001104381,140.8449453,7.037356967E-05,-178.5532217
65.6,0.0001029278,1.554918861E-05,250.2441406,0.0001288781,160.047518,6.916643581E-05,-161.5861879
65.8,0.0001029926,1.568844402E-05,251.0070801,0.0001372645,178.0406848,5.866748081E-05,-140.8218402
66,0.0001027636,1.547191137E-05,251.7700195,0.0001353033,-166.6312035,3.764092589E-05,-118.3377043
66.2,0.0001026367,1.509610754E-05,252.532959,0.00012706,-155.7342367,7.57864312E-06,-105.8548251
66.4,0.0001025548,1.462526063E-05,253.2958984,0.0001210442,-150.1201956,2.90864592E-05,120.6313744
66.6,0.0001021949,1.441355925E-05,254.0588379,0.0001255799,-146.7168698,6.682906446E-05,145.5456637
66.8,0.0001017414,1.434245435E-05,254.8217773,0.0001401631,-139.9506449,0.0001011148,172.8216185
67,0.0001014082,1.399471865E-05,255.5847168,0.0001560041,-127.8610157,0.0001273159,-158.9941766
67.2,0.0001013265,1.406535403E-05,256.3476563,0.0001641612,-111.6783037,0.0001419358,-130.1484077
67.4,0.0001016492,0.000014657,257.1105957,0.0001594657,-92.9498569,0.0001431247,-100.6390112
67.6,0.00010175,1.478174004E-05,257.8735352,0.0001407808,-72.66715459,0.0001309382,-70.24506804
67.8,0.0001020011,1.462275511E-05,258.6364746,0.000110251,-51.15921491,0.0001073385,-38.28156968
68,0.0001023059,1.490823436E-05,259.3994141,7.224638012E-05,-27.45507291,7.613933013E-05,-2.582100758
68.2,0.0001024539,1.566240742E-05,260.1623535,3.287937875E-05,6.88770169,4.412209925E-05,45.5864045
68.4,0.000102452,1.610935611E-05,260.925293,1.917126643E-05,122.565447,3.081041797E-05,131.299919
68.6,0.0001025941,1.60528486E-05,261.6882324,5.023228719E-05,174.8622128,5.049493341E-05,-159.3210955
68.8,0.0001029179,1.580041411E-05,262.4511719,8.098641489E-05,-162.7550578,7.481383724E-05,-119.8665169
69,0.0001031524,1.62946663E-05,263.2141113,0.0001075813,-145.0541506,9.326667974E-05,-89.37379784
69.2,0.000103228,1.676275597E-05,263.9770508,0.0001293773,-128.6547729,0.0001040204,-62.89274607
69.4,0.0001028826,1.615126525E-05,264.7399902,0.0001449941,-112.5310028,0.0001075124,-39.07311055
69.6,0.0001027445,1.573569476E-05,265.5029297,0.0001523517,-96.53805481,0.0001050782,-17.35476954
69.8,0.0001032499,1.559813779E-05,266.2658691,0.0001497483,-81.18887418,9.808014905E-05,2.682065998
70,0.0001034365,0.000015055,267.0288086,0.0001372556,-67.71517104,8.729381871E-05,21.38341394
70.2,0.0001028729,1.457211184E-05,267.791748,0.0001181452,-58.38222815,7.285523156E-05,38.68975861
70.4,0.00010227,1.470173296E-05,268.5546875,0.0001003929,-56.35189003,5.495418295E-05,53.18334215
70.6,0.0001017295,1.500556673E-05,269.317627,9.575733506E-05,-61.26962179,3.549294845E-05,58.68664222
70.8,0.0001016889,1.496035971E-05,270.0805664,0.0001088848,-63.97973419,2.358852465E-05,35.57222721
71,0.0001019785,1.454605242E-05,270.8435059,0.0001309778,-58.82894372,0.000033244,10.53959617
71.2,0.000102395,1.425072374E-05,271.6064453,0.0001519786,-48.03682376,4.954265502E-05,16.63834538
71.4,0.0001027324,1.440225635E-05,272.3693848,0.0001666854,-34.55490188,5.985646738E-05,33.6056949
71.6,0.0001026538,1.434976095E-05,273.1323242,0.0001737894,-20.17216814,5.905947459E-05,53.89718075
71.8,0.0001028093,1.441210614E-05,273.8952637,0.0001742914,-5.810770028,4.4844674E-05,74.04115566
72,0.0001026792,1.513539539E-05,274.6582031,0.0001700799,8.185604669,1.802486985E-05,81.41376425
72.2,0.0001021528,1.587814481E-05,275.4211426,0.0001627174,21.85029675,2.473939212E-05,-27.6153389
72.4,0.000101899,1.600066348E-05,276.184082,0.0001528219,35.33066952,7.025979602E-05,-15.34675684
72.6,0.000102368,1.576008979E-05,276.9470215,0.0001403332,48.57521396,0.0001178757,7.04370929
72.8,0.0001026835,1.531753243E-05,277.7099609,0.0001254046,61.11082006,0.0001608828,31.14243154
73,0.0001025863,1.506125134E-05,278.4729004,0.0001092704,72.03001124,0.0001937072,55.80250137
73.2,0.0001024466,0.000015477,279.2358398,0.000094478,80.37220351,0.0002123455,80.70498868
73.4,0.0001026446,1.608970228E-05,279.9987793,8.391665262E-05,86.22513461,0.0002149379,105.7855216
73.6,0.0001027865,0.000016422,280.7617188,7.850136436E-05,91.75400969,0.0002019696,131.1651717
73.8,0.0001024219,1.61962261E-05,281.5246582,7.57439496E-05,99.67299777,0.0001760797,157.2446583
74,0.000101928,0.00001577,282.2875977,7.166323563E-05,110.7023167,0.000141633,-174.9795664
74.2,0.0001018536,1.547110779E-05,283.0505371,0.000063566,123.5917774,0.0001045116,-143.0449162
74.4,0.0001020101,1.575935044E-05,283.8134766,5.110787391E-05,135.9436522,7.328972968E-05,-101.2261517
74.6,0.0001021227,1.593190148E-05,284.576416,3.625279733E-05,143.4813095,6.15698177E-05,-45.40574557
74.8,0.0001021078,1.599433081E-05,285.3393555,2.350277683E-05,136.8125738,7.415790219E-05,5.454028213
75,0.000101904,1.62448638E-05,286.1022949,2.001793602E-05,111.0468294,9.610151385E-05,41.0728535
75.2,0.0001014473,1.583983271E-05,286.8652344,2.502167564E-05,95.64896409,0.0001163615,68.35767264
75.4,0.0001012553,1.520911664E-05,287.6281738,0.000030972,92.91619167,0.0001304418,91.80963624
75.6,0.00010116,1.460822122E-05,288.3911133,3.68222653E-05,93.14614802,0.0001362747,113.2653189
75.8,0.0001005674,1.434707579E-05,289.1540527,4.46347145E-05,95.59847054,0.0001330417,133.362161
76,0.000100175,0.000014357,289.9169922,5.45849348E-05,102.9416676,0.0001211068,152.063564
76.2,0.0001003865,1.486012836E-05,290.6799316,0.000063712,115.6256037,0.0001021563,168.6912122
76.4,0.0001008189,0.000015501,291.4428711,6.79291495E-05,132.1964572,7.933179869E-05,-178.4810708
76.6,0.0001012683,1.512327756E-05,292.2058105,6.395009042E-05,150.9775954,5.755850544E-05,-173.1905623
76.8,0.0001016119,1.431788402E-05,292.96875,0.000050342,170.2520353,4.404051575E-05,-179.9375805
77,0.0001018418,1.370410968E-05,293.7316895,2.809016226E-05,-174.0125174,4.366583474E-05,169.4635038
77.2,0.0001020315,1.351045967E-05,294.4946289,6.791474908E-06,121.269108,4.99471458E-05,169.6038831
77.4,0.0001020523,1.393568945E-05,295.2575684,0.00003186,76.03294486,5.435165317E-05,178.8448759
77.6,0.0001019488,1.394456144E-05,296.0205078,5.762032784E-05,91.7428367,5.342332577E-05,-167.7915394
77.8,0.0001020133,1.388339024E-05,296.7834473,7.535581462E-05,109.5512353,4.691110323E-05,-153.481851
78,0.0001019019,1.451143962E-05,297.5463867,8.272620671E-05,125.1828882,3.631034278E-05,-141.2743293
78.2,0.0001015543,1.519392284E-05,298.3093262,8.157037233E-05,135.5954614,2.462154844E-05,-137.2836012
78.4,0.000101082,1.565740725E-05,299.0722656,7.962744844E-05,138.2323395,0.000017673,-153.0276566
78.6,0.0001008033,1.553938361E-05,299.8352051,8.79714536E-05,136.6674529,2.08296077E-05,-170.3311418
78.8,0.0001005674,1.553556418E-05,300.5981445,0.0001089865,140.0973208,2.767492338E-05,-164.7335345
79,0.0001001995,1.579709897E-05,301.361084,0.0001340767,150.7305469,3.240013811E-05,-146.5752182
79.2,0.0001001821,1.579657102E-05,302.1240234,0.0001537919,165.7801365,3.352623771E-05,-121.8171079
79.4,0.0001003684,1.536377241E-05,302.8869629,0.0001621442,-177.3401223,3.144721351E-05,-91.9605716
79.6,0.0001005909,1.513540722E-05,303.6499023,0.00015704,-160.4999453,2.750617208E-05,-57.13071092
79.8,0.0001007328,1.509928891E-05,304.4128418,0.0001401764,-145.4255066,2.320350716E-05,-17.85098007
80,0.0001007821,1.51296415E-05,305.1757813,0.0001167074,-134.2157512,1.913045276E-05,23.59501766
80.2,0.0001012076,1.479976738E-05,305.9387207,9.441770579E-05,-129.2323892,1.443612445E-05,64.35124913
80.4,0.0001019638,1.439652394E-05,306.7016602,8.094134513E-05,-130.503574,7.77184313E-06,105.4507845
80.6,0.000102447,1.441173875E-05,307.4645996,0.000077474,-132.687787,2.162093557E-06,-90.80827327
80.8,0.0001022522,0.000014506,308.2275391,0.000077635,-131.5053387,1.295042067E-05,-26.00605351
81,0.0001019935,0.0000145,308.9904785,7.61928044E-05,-128.6058226,2.424548152E-05,6.899194852
81.2,0.0001021296,1.446007981E-05,309.753418,7.389684134E-05,-127.1867652,3.336666574E-05,37.20224428
81.4,0.0001023816,1.447851402E-05,310.5163574,0.000075293,-127.362055,3.807442866E-05,66.96476887
81.6,0.0001026603,1.448856048E-05,311.2792969,8.241639233E-05,-124.9959394,3.687525857E-05,97.57926645
81.8,0.0001025227,1.503760617E-05,312.0422363,9.128318313E-05,-117.1122566,2.964311022E-05,131.9768501
82,0.000101972,1.555210365E-05,312.8051758,9.576329405E-05,-104.49472,1.90094747E-05,-178.6822312
82.2,0.0001016124,1.583382033E-05,313.5681152,9.161428431E-05,-89.29531605,1.71260759E-05,-92.68658204
82.4,0.0001015832,1.580405389E-05,314.3310547,7.769548092E-05,-74.01031334,3.129457077E-05,-33.73378337
82.6,0.0001018346,1.538966691E-05,315.0939941,5.627461441E-05,-63.00245355,4.830187353E-05,-0.1077265152
82.8,0.0001019185,1.521962598E-05,315.8569336,3.522618282E-05,-69.26648217,6.26536098E-05,25.43650263
83,0.0001022612,1.524124783E-05,316.619873,3.491933051E-05,-100.7688833,7.251276771E-05,46.71137728
83.2,0.0001025363,1.499191188E-05,317.3828125,5.510018445E-05,-105.5808815,0.000077836,64.62174512
83.4,0.0001025196,1.477952306E-05,318.145752,7.565807784E-05,-91.23564842,7.992335271E-05,79.51271783
83.6,0.0001024906,0.000014767,318.9086914,8.962721287E-05,-70.22834107,8.065345898E-05,92.00264225
83.8,0.0001024166,1.487155489E-05,319.6716309,9.534224211E-05,-45.95544007,8.134658337E-05,103.2518897
84,0.0001025761,1.444992445E-05,320.4345703,0.000093406,-19.35502919,8.196153315E-05,114.5223274
84.2,0.0001027138,1.434788347E-05,321.1975098,8.576308293E-05,9.404839052,8.136923581E-05,126.4681416
84.4,0.0001030631,1.453423062E-05,321.9604492,7.494955747E-05,40.35239996,7.837378648E-05,138.9252531
84.6,0.0001032208,1.462212224E-05,322.7233887,0.000063262,73.25870894,7.256234331E-05,151.1555242
84.8,0.0001032031,1.479736521E-05,323.4863281,5.191587545E-05,107.1762851,6.458949835E-05,162.1182209
85,0.0001030092,1.509935169E-05,324.2492676,4.060655484E-05,140.2779247,5.600291369E-05,170.7171097
85.2,0.0001025428,1.568455131E-05,325.012207,2.801571089E-05,169.6982321,4.874381367E-05,176.3645586
85.4,0.0001020841,1.60825484E-05,325.7751465,1.341226814E-05,-175.0178518,4.430431429E-05,-179.9496948
85.6,0.0001016184,1.590540864E-05,326.5380859,1.005391644E-05,109.5141309,4.280891241E-05,-175.4122012
85.8,0.0001014146,1.536670882E-05,327.3010254,2.916446385E-05,108.6135233,4.302029823E-05,-167.3174501
86,0.0001015046,1.4718235E-05,328.0639648,5.00008255E-05,130.5661031,4.338236982E-05,-154.5155894
86.2,0.0001014873,1.459051019E-05,328.8269043,0.000068519,155.3376167,4.283672611E-05,-136.7413322
86.4,0.0001011148,1.494413041E-05,329.5898438,8.184485014E-05,-179.296006,4.105889134E-05,-113.6831886
86.6,0.0001009614,1.491758867E-05,330.3527832,8.781564122E-05,-153.8621986,0.000038544,-84.7677274
86.8,0.0001015088,1.474070244E-05,331.1157227,0.000085418,-128.5539972,0.000036589,-49.85613136
87,0.0001016434,1.432422985E-05,331.8786621,7.506470446E-05,-103.4839101,3.664616545E-05,-10.84232481
87.2,0.00010151,1.414243255E-05,332.6416016,5.857179382E-05,-78.73478811,3.890643174E-05,28.38890566
87.4,0.0001015469,1.48911038E-05,333.404541,3.881190143E-05,-54.27572847,4.178554999E-05,65.21529628
87.6,0.0001015654,1.575452098E-05,334.1674805,1.910938891E-05,-29.15003904,4.309023702E-05,99.60468953
87.8,0.0001017851,1.574008102E-05,334.9304199,2.93752185E-06,25.42930879,4.117654236E-05,132.7387064
88,0.0001021147,1.533237659E-05,335.6933594,0.000009907,171.2691671,0.000035401,166.2662184
88.2,0.0001023589,1.531218274E-05,336.4562988,1.705626519E-05,-172.2708637,2.626607303E-05,-156.768112
88.4,0.0001022801,1.487951501E-05,337.2192383,2.171583184E-05,-164.9523302,0.000016008,-106.3198373
88.6,0.0001020748,1.432749078E-05,337.9821777,2.691887264E-05,-160.3357753,1.264992152E-05,-19.83718695
88.8,0.0001019983,1.459834052E-05,338.7451172,0.000033607,-152.2871089,2.152541288E-05,46.7697349
89,0.0001019206,1.522181204E-05,339.5080566,3.999462809E-05,-139.3074872,3.270505064E-05,86.81038742
89.2,0.0001022327,1.553494785E-05,340.2709961,4.378746578E-05,-123.023833,4.234440631E-05,119.0656974
89.4,0.00010257,0.000015281,341.0339355,4.374789844E-05,-105.3290874,0.000049543,148.172244
89.6,0.000102949,1.505868848E-05,341.796875,4.012289109E-05,-87.70539842,5.426977498E-05,175.4617212
89.8,0.0001029846,1.488509734E-05,342.5598145,3.440307798E-05,-71.02903256,5.686994497E-05,-158.5480231
90,0.000102517,1.46736868E-05,343.3227539,2.850145139E-05,-54.60719318,5.774024755E-05,-133.5280047
90.2,0.0001019615,1.44163049E-05,344.0856934,2.359830352E-05,-34.37265323,5.705932104E-05,-109.1451494
90.4,0.0001018154,1.451894531E-05,344.8486328,2.013347466E-05,-2.535498352,5.462925319E-05,-85.03847133
90.6,0.0001019563,1.487009321E-05,345.6115723,2.038980301E-05,45.84066675,4.989232784E-05,-60.86036684
90.8,0.0001021412,1.509628079E-05,346.3745117,2.787206642E-05,96.43374603,4.213021068E-05,-36.26731792
91,0.0001022001,1.519363598E-05,347.1374512,4.093851567E-05,137.4577179,0.00003078,-10.64171199
91.2,0.0001023516,1.56308678E-05,347.9003906,5.533476505E-05,172.7624318,1.580635932E-05,19.19000531
91.4,0.0001026438,1.609960169E-05,348.6633301,6.731986135E-05,-153.7715029,0.000004357,162.7854707
